"id","youth","ethnicity","village","sex","choice","market"
"djB99",2,2,"Dibumba","f",5,1
"djB99",2,2,"Dibumba","f",27,1
"djB99",2,2,"Dibumba","f",36,1
"djB99",2,2,"Dibumba","f",15,0
"djB99",2,2,"Dibumba","f",29,1
"djB63",2,1,"Dibumba","m",35,0
"djB63",2,1,"Dibumba","m",5,1
"djB63",2,1,"Dibumba","m",41,0
"djB63",2,1,"Dibumba","m",48,0
"djB63",2,1,"Dibumba","m",8,1
"djB63",2,1,"Dibumba","m",25,0
"djB63",2,1,"Dibumba","m",27,1
"djB63",2,1,"Dibumba","m",15,0
"djB63",2,1,"Dibumba","m",1,0
"djB63",2,1,"Dibumba","m",29,1
"djB63",2,1,"Dibumba","m",22,0
"djB63",2,1,"Dibumba","m",3,0
"djB63",2,1,"Dibumba","m",20,0
"djB63",2,1,"Dibumba","m",10,0
"djB63",2,1,"Dibumba","m",37,1
"djB112",1,2,"Dibumba","m",20,0
"djB112",1,2,"Dibumba","m",10,0
"djB112",1,2,"Dibumba","m",29,1
"djB112",1,2,"Dibumba","m",16,1
"djB112",1,2,"Dibumba","m",48,0
"djB112",1,2,"Dibumba","m",37,1
"djB112",1,2,"Dibumba","m",4,1
"djB112",1,2,"Dibumba","m",7,0
"djB112",1,2,"Dibumba","m",27,1
"djB112",1,2,"Dibumba","m",26,1
"djB112",1,2,"Dibumba","m",22,0
"djB112",1,2,"Dibumba","m",2,1
"djB112",1,2,"Dibumba","m",5,1
"djB112",1,2,"Dibumba","m",41,0
"djB112",1,2,"Dibumba","m",36,1
"djB03",1,2,"Dibumba","m",47,1
"djB03",1,2,"Dibumba","m",15,0
"djB03",1,2,"Dibumba","m",29,1
"djB03",1,2,"Dibumba","m",38,0
"djB03",1,2,"Dibumba","m",3,0
"djB03",1,2,"Dibumba","m",7,0
"djB03",1,2,"Dibumba","m",27,1
"djB03",1,2,"Dibumba","m",25,0
"djB03",1,2,"Dibumba","m",21,1
"djB03",1,2,"Dibumba","m",10,0
"djB03",1,2,"Dibumba","m",20,0
"djB03",1,2,"Dibumba","m",35,0
"djB03",1,2,"Dibumba","m",41,0
"djB03",1,2,"Dibumba","m",6,0
"djB03",1,2,"Dibumba","m",1,0
"djB151",1,2,"Dibumba","m",29,1
"djB151",1,2,"Dibumba","m",15,0
"djB151",1,2,"Dibumba","m",47,1
"djB151",1,2,"Dibumba","m",5,1
"djB151",1,2,"Dibumba","m",27,1
"djB151",1,2,"Dibumba","m",2,1
"djB151",1,2,"Dibumba","m",7,0
"djB151",1,2,"Dibumba","m",20,0
"djB151",1,2,"Dibumba","m",35,0
"djB151",1,2,"Dibumba","m",41,0
"djB151",1,2,"Dibumba","m",37,1
"djB151",1,2,"Dibumba","m",26,1
"djB151",1,2,"Dibumba","m",22,0
"djB151",1,2,"Dibumba","m",10,0
"djB151",1,2,"Dibumba","m",4,1
"djB37",1,2,"Dibumba","m",30,0
"djB37",1,2,"Dibumba","m",22,0
"djB37",1,2,"Dibumba","m",10,0
"djB37",1,2,"Dibumba","m",3,0
"djB37",1,2,"Dibumba","m",20,0
"djB37",1,2,"Dibumba","m",15,0
"djB37",1,2,"Dibumba","m",48,0
"djB37",1,2,"Dibumba","m",5,1
"djB37",1,2,"Dibumba","m",27,1
"djB37",1,2,"Dibumba","m",1,0
"djB37",1,2,"Dibumba","m",35,0
"djB37",1,2,"Dibumba","m",41,0
"djB37",1,2,"Dibumba","m",38,0
"djB37",1,2,"Dibumba","m",26,1
"djB37",1,2,"Dibumba","m",7,0
"djB280",1,2,"Dibumba","m",41,0
"djB280",1,2,"Dibumba","m",35,0
"djB280",1,2,"Dibumba","m",8,1
"djB280",1,2,"Dibumba","m",25,0
"djB280",1,2,"Dibumba","m",38,0
"djB280",1,2,"Dibumba","m",21,1
"djB280",1,2,"Dibumba","m",29,1
"djB280",1,2,"Dibumba","m",1,0
"djB280",1,2,"Dibumba","m",10,0
"djB280",1,2,"Dibumba","m",3,0
"djB280",1,2,"Dibumba","m",19,1
"djB280",1,2,"Dibumba","m",16,1
"djB280",1,2,"Dibumba","m",48,0
"djB280",1,2,"Dibumba","m",6,0
"djB280",1,2,"Dibumba","m",27,1
"djB281",1,2,"Dibumba","f",38,0
"djB281",1,2,"Dibumba","f",25,0
"djB281",1,2,"Dibumba","f",8,1
"djB281",1,2,"Dibumba","f",35,0
"djB281",1,2,"Dibumba","f",41,0
"djB281",1,2,"Dibumba","f",27,1
"djB281",1,2,"Dibumba","f",21,1
"djB281",1,2,"Dibumba","f",29,1
"djB281",1,2,"Dibumba","f",1,0
"djB281",1,2,"Dibumba","f",10,0
"djB281",1,2,"Dibumba","f",3,0
"djB281",1,2,"Dibumba","f",19,1
"djB281",1,2,"Dibumba","f",16,1
"djB281",1,2,"Dibumba","f",47,1
"djB281",1,2,"Dibumba","f",5,1
"djB247",2,2,"Dibumba","m",27,1
"djB247",2,2,"Dibumba","m",41,0
"djB247",2,2,"Dibumba","m",35,0
"djB247",2,2,"Dibumba","m",8,1
"djB247",2,2,"Dibumba","m",3,0
"djB247",2,2,"Dibumba","m",10,0
"djB247",2,2,"Dibumba","m",1,0
"djB247",2,2,"Dibumba","m",29,1
"djB247",2,2,"Dibumba","m",21,1
"djB247",2,2,"Dibumba","m",20,0
"djB247",2,2,"Dibumba","m",48,0
"djB247",2,2,"Dibumba","m",6,0
"djB247",2,2,"Dibumba","m",15,0
"djB247",2,2,"Dibumba","m",37,1
"djB247",2,2,"Dibumba","m",25,0
"djB161",1,2,"Dibumba","f",10,0
"djB161",1,2,"Dibumba","f",2,1
"djB161",1,2,"Dibumba","f",29,1
"djB161",1,2,"Dibumba","f",48,0
"djB161",1,2,"Dibumba","f",20,0
"djB161",1,2,"Dibumba","f",21,1
"djB161",1,2,"Dibumba","f",5,1
"djB161",1,2,"Dibumba","f",38,0
"djB161",1,2,"Dibumba","f",15,0
"djB161",1,2,"Dibumba","f",26,1
"djB161",1,2,"Dibumba","f",27,1
"djB161",1,2,"Dibumba","f",41,0
"djB161",1,2,"Dibumba","f",35,0
"djB161",1,2,"Dibumba","f",7,0
"djB161",1,2,"Dibumba","f",4,1
"djB20",1,2,"Dibumba","f",38,0
"djB20",1,2,"Dibumba","f",6,0
"djB20",1,2,"Dibumba","f",48,0
"djB20",1,2,"Dibumba","f",29,1
"djB20",1,2,"Dibumba","f",1,0
"djB20",1,2,"Dibumba","f",10,0
"djB20",1,2,"Dibumba","f",3,0
"djB20",1,2,"Dibumba","f",15,0
"djB20",1,2,"Dibumba","f",41,0
"djB20",1,2,"Dibumba","f",27,1
"djB20",1,2,"Dibumba","f",22,0
"djB20",1,2,"Dibumba","f",7,0
"djB20",1,2,"Dibumba","f",35,0
"djB20",1,2,"Dibumba","f",20,0
"djB20",1,2,"Dibumba","f",25,0
"djB288",1,2,"Dibumba","f",10,0
"djB288",1,2,"Dibumba","f",1,0
"djB288",1,2,"Dibumba","f",29,1
"djB288",1,2,"Dibumba","f",48,0
"djB288",1,2,"Dibumba","f",35,0
"djB288",1,2,"Dibumba","f",37,1
"djB288",1,2,"Dibumba","f",5,1
"djB288",1,2,"Dibumba","f",15,0
"djB288",1,2,"Dibumba","f",41,0
"djB288",1,2,"Dibumba","f",27,1
"djB288",1,2,"Dibumba","f",26,1
"djB288",1,2,"Dibumba","f",20,0
"djB288",1,2,"Dibumba","f",4,1
"djB288",1,2,"Dibumba","f",22,0
"djB288",1,2,"Dibumba","f",7,0
"djB56",1,2,"Dibumba","m",10,0
"djB56",1,2,"Dibumba","m",2,1
"djB56",1,2,"Dibumba","m",29,1
"djB56",1,2,"Dibumba","m",48,0
"djB56",1,2,"Dibumba","m",35,0
"djB56",1,2,"Dibumba","m",6,0
"djB56",1,2,"Dibumba","m",41,0
"djB56",1,2,"Dibumba","m",7,0
"djB56",1,2,"Dibumba","m",16,1
"djB56",1,2,"Dibumba","m",22,0
"djB56",1,2,"Dibumba","m",3,0
"djB56",1,2,"Dibumba","m",20,0
"djB56",1,2,"Dibumba","m",25,0
"djB56",1,2,"Dibumba","m",27,1
"djB56",1,2,"Dibumba","m",38,0
"djB155",1,2,"Dibumba","f",36,1
"djB155",1,2,"Dibumba","f",6,0
"djB155",1,2,"Dibumba","f",41,0
"djB155",1,2,"Dibumba","f",48,0
"djB155",1,2,"Dibumba","f",7,0
"djB155",1,2,"Dibumba","f",22,0
"djB155",1,2,"Dibumba","f",3,0
"djB155",1,2,"Dibumba","f",20,0
"djB155",1,2,"Dibumba","f",25,0
"djB155",1,2,"Dibumba","f",27,1
"djB155",1,2,"Dibumba","f",29,1
"djB155",1,2,"Dibumba","f",1,0
"djB155",1,2,"Dibumba","f",10,0
"djB155",1,2,"Dibumba","f",15,0
"djB155",1,2,"Dibumba","f",37,1
"djB154",1,2,"Dibumba","m",48,0
"djB154",1,2,"Dibumba","m",7,0
"djB154",1,2,"Dibumba","m",38,0
"djB154",1,2,"Dibumba","m",10,0
"djB154",1,2,"Dibumba","m",1,0
"djB154",1,2,"Dibumba","m",29,1
"djB154",1,2,"Dibumba","m",22,0
"djB154",1,2,"Dibumba","m",3,0
"djB154",1,2,"Dibumba","m",20,0
"djB154",1,2,"Dibumba","m",25,0
"djB154",1,2,"Dibumba","m",27,1
"djB154",1,2,"Dibumba","m",15,0
"djB154",1,2,"Dibumba","m",35,0
"djB154",1,2,"Dibumba","m",5,1
"djB154",1,2,"Dibumba","m",41,0
"djB77",1,2,"Dibumba","m",41,0
"djB77",1,2,"Dibumba","m",5,1
"djB77",1,2,"Dibumba","m",35,0
"djB77",1,2,"Dibumba","m",37,1
"djB77",1,2,"Dibumba","m",10,0
"djB77",1,2,"Dibumba","m",20,0
"djB77",1,2,"Dibumba","m",3,0
"djB77",1,2,"Dibumba","m",22,0
"djB77",1,2,"Dibumba","m",29,1
"djB77",1,2,"Dibumba","m",1,0
"djB77",1,2,"Dibumba","m",15,0
"djB77",1,2,"Dibumba","m",27,1
"djB77",1,2,"Dibumba","m",25,0
"djB77",1,2,"Dibumba","m",8,1
"djB77",1,2,"Dibumba","m",48,0
"dj2549",2,1,"Dibumba","f",42,1
"dj2549",2,1,"Dibumba","f",8,1
"dj2549",2,1,"Dibumba","f",6,0
"dj2549",2,1,"Dibumba","f",19,1
"dj2549",2,1,"Dibumba","f",36,1
"dj2549",2,1,"Dibumba","f",26,1
"dj2549",2,1,"Dibumba","f",2,1
"dj2549",2,1,"Dibumba","f",21,1
"dj2549",2,1,"Dibumba","f",29,1
"dj2549",2,1,"Dibumba","f",37,1
"dj2549",2,1,"Dibumba","f",16,1
"dj2549",2,1,"Dibumba","f",47,1
"dj2549",2,1,"Dibumba","f",4,1
"dj2549",2,1,"Dibumba","f",9,1
"dj2549",2,1,"Dibumba","f",28,0
"dj2513",2,1,"Dibumba","m",16,1
"dj2513",2,1,"Dibumba","m",42,1
"dj2513",2,1,"Dibumba","m",6,0
"dj2513",2,1,"Dibumba","m",37,1
"dj2513",2,1,"Dibumba","m",7,0
"dj2513",2,1,"Dibumba","m",2,1
"dj2513",2,1,"Dibumba","m",29,1
"dj2513",2,1,"Dibumba","m",27,1
"dj2513",2,1,"Dibumba","m",10,0
"dj2513",2,1,"Dibumba","m",21,1
"dj2513",2,1,"Dibumba","m",4,1
"dj2513",2,1,"Dibumba","m",25,0
"dj2513",2,1,"Dibumba","m",20,0
"dj2513",2,1,"Dibumba","m",35,0
"dj2513",2,1,"Dibumba","m",48,0
"dj2523",2,1,"Dibumba","m",6,0
"dj2523",2,1,"Dibumba","m",42,1
"dj2523",2,1,"Dibumba","m",37,1
"dj2523",2,1,"Dibumba","m",8,1
"dj2523",2,1,"Dibumba","m",27,1
"dj2523",2,1,"Dibumba","m",2,1
"dj2523",2,1,"Dibumba","m",9,1
"dj2523",2,1,"Dibumba","m",36,1
"dj2523",2,1,"Dibumba","m",20,0
"dj2523",2,1,"Dibumba","m",47,1
"dj2523",2,1,"Dibumba","m",29,1
"dj2523",2,1,"Dibumba","m",16,1
"dj2523",2,1,"Dibumba","m",21,1
"dj2523",2,1,"Dibumba","m",3,0
"dj2523",2,1,"Dibumba","m",26,1
"dj2584",2,1,"Dibumba","f",9,1
"dj2584",2,1,"Dibumba","f",NA,NA
"dj2584",2,1,"Dibumba","f",7,0
"dj2584",2,1,"Dibumba","f",36,1
"dj2584",2,1,"Dibumba","f",NA,NA
"dj2584",2,1,"Dibumba","f",20,0
"dj2584",2,1,"Dibumba","f",48,0
"dj2584",2,1,"Dibumba","f",NA,NA
"dj2584",2,1,"Dibumba","f",NA,NA
"dj2584",2,1,"Dibumba","f",NA,NA
"dj2584",2,1,"Dibumba","f",NA,NA
"dj2584",2,1,"Dibumba","f",NA,NA
"dj2584",2,1,"Dibumba","f",NA,NA
"dj2584",2,1,"Dibumba","f",NA,NA
"dj2584",2,1,"Dibumba","f",NA,NA
"dj2531",2,1,"Dibumba","m",1,0
"dj2531",2,1,"Dibumba","m",7,0
"dj2531",2,1,"Dibumba","m",36,1
"dj2531",2,1,"Dibumba","m",48,0
"dj2531",2,1,"Dibumba","m",27,1
"dj2531",2,1,"Dibumba","m",16,1
"dj2531",2,1,"Dibumba","m",21,1
"dj2531",2,1,"Dibumba","m",3,0
"dj2531",2,1,"Dibumba","m",25,0
"dj2531",2,1,"Dibumba","m",6,0
"dj2531",2,1,"Dibumba","m",9,1
"dj2531",2,1,"Dibumba","m",41,0
"dj2531",2,1,"Dibumba","m",37,1
"dj2531",2,1,"Dibumba","m",20,0
"dj2531",2,1,"Dibumba","m",29,1
"dj2547",2,1,"Dibumba","m",2,1
"dj2547",2,1,"Dibumba","m",4,1
"dj2547",2,1,"Dibumba","m",25,0
"dj2547",2,1,"Dibumba","m",6,0
"dj2547",2,1,"Dibumba","m",9,1
"dj2547",2,1,"Dibumba","m",42,1
"dj2547",2,1,"Dibumba","m",37,1
"dj2547",2,1,"Dibumba","m",19,1
"dj2547",2,1,"Dibumba","m",29,1
"dj2547",2,1,"Dibumba","m",8,1
"dj2547",2,1,"Dibumba","m",36,1
"dj2547",2,1,"Dibumba","m",47,1
"dj2547",2,1,"Dibumba","m",28,0
"dj2547",2,1,"Dibumba","m",16,1
"dj2547",2,1,"Dibumba","m",21,1
"djA1",2,1,"Dibumba","m",9,1
"djA1",2,1,"Dibumba","m",6,0
"djA1",2,1,"Dibumba","m",26,1
"djA1",2,1,"Dibumba","m",35,0
"djA1",2,1,"Dibumba","m",7,0
"djA1",2,1,"Dibumba","m",4,1
"djA1",2,1,"Dibumba","m",2,1
"djA1",2,1,"Dibumba","m",16,1
"djA1",2,1,"Dibumba","m",21,1
"djA1",2,1,"Dibumba","m",29,1
"djA1",2,1,"Dibumba","m",19,1
"djA1",2,1,"Dibumba","m",37,1
"djA1",2,1,"Dibumba","m",27,1
"djA1",2,1,"Dibumba","m",47,1
"djA1",2,1,"Dibumba","m",42,1
"dj3027",1,1,"Dibumba","m",10,0
"dj3027",1,1,"Dibumba","m",3,0
"dj3027",1,1,"Dibumba","m",7,0
"dj3027",1,1,"Dibumba","m",35,0
"dj3027",1,1,"Dibumba","m",26,1
"dj3027",1,1,"Dibumba","m",48,0
"dj3027",1,1,"Dibumba","m",15,0
"dj3027",1,1,"Dibumba","m",37,1
"dj3027",1,1,"Dibumba","m",22,0
"dj3027",1,1,"Dibumba","m",20,0
"dj3027",1,1,"Dibumba","m",27,1
"dj3027",1,1,"Dibumba","m",42,1
"dj3027",1,1,"Dibumba","m",1,0
"dj3027",1,1,"Dibumba","m",6,0
"dj3027",1,1,"Dibumba","m",29,1
"dj2604",1,1,"Dibumba","m",25,0
"dj2604",1,1,"Dibumba","m",47,1
"dj2604",1,1,"Dibumba","m",15,0
"dj2604",1,1,"Dibumba","m",38,0
"dj2604",1,1,"Dibumba","m",22,0
"dj2604",1,1,"Dibumba","m",20,0
"dj2604",1,1,"Dibumba","m",28,0
"dj2604",1,1,"Dibumba","m",10,0
"dj2604",1,1,"Dibumba","m",3,0
"dj2604",1,1,"Dibumba","m",7,0
"dj2604",1,1,"Dibumba","m",35,0
"dj2604",1,1,"Dibumba","m",29,1
"dj2604",1,1,"Dibumba","m",6,0
"dj2604",1,1,"Dibumba","m",1,0
"dj2604",1,1,"Dibumba","m",42,1
"dj2655",1,1,"Dibumba","f",28,0
"dj2655",1,1,"Dibumba","f",9,1
"dj2655",1,1,"Dibumba","f",3,0
"dj2655",1,1,"Dibumba","f",22,0
"dj2655",1,1,"Dibumba","f",38,0
"dj2655",1,1,"Dibumba","f",48,0
"dj2655",1,1,"Dibumba","f",7,0
"dj2655",1,1,"Dibumba","f",36,1
"dj2655",1,1,"Dibumba","f",30,0
"dj2655",1,1,"Dibumba","f",6,0
"dj2655",1,1,"Dibumba","f",1,0
"dj2655",1,1,"Dibumba","f",41,0
"dj2655",1,1,"Dibumba","f",15,0
"dj2655",1,1,"Dibumba","f",25,0
"dj2655",1,1,"Dibumba","f",20,0
"dj2587",1,1,"Dibumba","f",35,0
"dj2587",1,1,"Dibumba","f",7,0
"dj2587",1,1,"Dibumba","f",38,0
"dj2587",1,1,"Dibumba","f",48,0
"dj2587",1,1,"Dibumba","f",6,0
"dj2587",1,1,"Dibumba","f",21,1
"dj2587",1,1,"Dibumba","f",3,0
"dj2587",1,1,"Dibumba","f",10,0
"dj2587",1,1,"Dibumba","f",28,0
"dj2587",1,1,"Dibumba","f",26,1
"dj2587",1,1,"Dibumba","f",20,0
"dj2587",1,1,"Dibumba","f",2,1
"dj2587",1,1,"Dibumba","f",41,0
"dj2587",1,1,"Dibumba","f",15,0
"dj2587",1,1,"Dibumba","f",29,1
"dj2041",1,1,"Dibumba","f",6,0
"dj2041",1,1,"Dibumba","f",48,0
"dj2041",1,1,"Dibumba","f",20,0
"dj2041",1,1,"Dibumba","f",7,0
"dj2041",1,1,"Dibumba","f",38,0
"dj2041",1,1,"Dibumba","f",22,0
"dj2041",1,1,"Dibumba","f",35,0
"dj2041",1,1,"Dibumba","f",2,1
"dj2041",1,1,"Dibumba","f",26,1
"dj2041",1,1,"Dibumba","f",27,1
"dj2041",1,1,"Dibumba","f",10,0
"dj2041",1,1,"Dibumba","f",3,0
"dj2041",1,1,"Dibumba","f",30,0
"dj2041",1,1,"Dibumba","f",41,0
"dj2041",1,1,"Dibumba","f",15,0
"dj2543",1,1,"Dibumba","f",15,0
"dj2543",1,1,"Dibumba","f",38,0
"dj2543",1,1,"Dibumba","f",7,0
"dj2543",1,1,"Dibumba","f",20,0
"dj2543",1,1,"Dibumba","f",48,0
"dj2543",1,1,"Dibumba","f",6,0
"dj2543",1,1,"Dibumba","f",25,0
"dj2543",1,1,"Dibumba","f",1,0
"dj2543",1,1,"Dibumba","f",35,0
"dj2543",1,1,"Dibumba","f",22,0
"dj2543",1,1,"Dibumba","f",28,0
"dj2543",1,1,"Dibumba","f",10,0
"dj2543",1,1,"Dibumba","f",3,0
"dj2543",1,1,"Dibumba","f",30,0
"dj2543",1,1,"Dibumba","f",41,0
"dj2047",1,1,"Dibumba","f",2,1
"dj2047",1,1,"Dibumba","f",42,1
"dj2047",1,1,"Dibumba","f",29,1
"dj2047",1,1,"Dibumba","f",4,1
"dj2047",1,1,"Dibumba","f",9,1
"dj2047",1,1,"Dibumba","f",6,0
"dj2047",1,1,"Dibumba","f",37,1
"dj2047",1,1,"Dibumba","f",7,0
"dj2047",1,1,"Dibumba","f",19,1
"dj2047",1,1,"Dibumba","f",47,1
"dj2047",1,1,"Dibumba","f",16,1
"dj2047",1,1,"Dibumba","f",27,1
"dj2047",1,1,"Dibumba","f",21,1
"dj2047",1,1,"Dibumba","f",36,1
"dj2047",1,1,"Dibumba","f",26,1
"dj2018",1,1,"Dibumba","m",3,0
"dj2018",1,1,"Dibumba","m",10,0
"dj2018",1,1,"Dibumba","m",21,1
"dj2018",1,1,"Dibumba","m",27,1
"dj2018",1,1,"Dibumba","m",48,0
"dj2018",1,1,"Dibumba","m",38,0
"dj2018",1,1,"Dibumba","m",6,0
"dj2018",1,1,"Dibumba","m",7,0
"dj2018",1,1,"Dibumba","m",20,0
"dj2018",1,1,"Dibumba","m",35,0
"dj2018",1,1,"Dibumba","m",25,0
"dj2018",1,1,"Dibumba","m",15,0
"dj2018",1,1,"Dibumba","m",1,0
"dj2018",1,1,"Dibumba","m",42,1
"dj2018",1,1,"Dibumba","m",30,0
"dj1016",1,1,"Dibumba","f",7,0
"dj1016",1,1,"Dibumba","f",25,0
"dj1016",1,1,"Dibumba","f",2,1
"dj1016",1,1,"Dibumba","f",3,0
"dj1016",1,1,"Dibumba","f",47,1
"dj1016",1,1,"Dibumba","f",37,1
"dj1016",1,1,"Dibumba","f",6,0
"dj1016",1,1,"Dibumba","f",16,1
"dj1016",1,1,"Dibumba","f",29,1
"dj1016",1,1,"Dibumba","f",41,0
"dj1016",1,1,"Dibumba","f",9,1
"dj1016",1,1,"Dibumba","f",21,1
"dj1016",1,1,"Dibumba","f",27,1
"dj1016",1,1,"Dibumba","f",35,0
"dj1016",1,1,"Dibumba","f",20,0
"dj5029",1,1,"Dibumba","m",41,0
"dj5029",1,1,"Dibumba","m",10,0
"dj5029",1,1,"Dibumba","m",22,0
"dj5029",1,1,"Dibumba","m",27,1
"dj5029",1,1,"Dibumba","m",36,1
"dj5029",1,1,"Dibumba","m",3,0
"dj5029",1,1,"Dibumba","m",48,0
"dj5029",1,1,"Dibumba","m",38,0
"dj5029",1,1,"Dibumba","m",6,0
"dj5029",1,1,"Dibumba","m",20,0
"dj5029",1,1,"Dibumba","m",15,0
"dj5029",1,1,"Dibumba","m",7,0
"dj5029",1,1,"Dibumba","m",25,0
"dj5029",1,1,"Dibumba","m",1,0
"dj5029",1,1,"Dibumba","m",30,0
"dj1132",1,1,"Dibumba","f",47,1
"dj1132",1,1,"Dibumba","f",37,1
"dj1132",1,1,"Dibumba","f",6,0
"dj1132",1,1,"Dibumba","f",20,0
"dj1132",1,1,"Dibumba","f",7,0
"dj1132",1,1,"Dibumba","f",25,0
"dj1132",1,1,"Dibumba","f",1,0
"dj1132",1,1,"Dibumba","f",29,1
"dj1132",1,1,"Dibumba","f",15,0
"dj1132",1,1,"Dibumba","f",42,1
"dj1132",1,1,"Dibumba","f",9,1
"dj1132",1,1,"Dibumba","f",22,0
"dj1132",1,1,"Dibumba","f",27,1
"dj1132",1,1,"Dibumba","f",35,0
"dj1132",1,1,"Dibumba","f",4,1
"dj1111",1,1,"Dibumba","f",35,0
"dj1111",1,1,"Dibumba","f",28,0
"dj1111",1,1,"Dibumba","f",21,1
"dj1111",1,1,"Dibumba","f",9,1
"dj1111",1,1,"Dibumba","f",42,1
"dj1111",1,1,"Dibumba","f",1,0
"dj1111",1,1,"Dibumba","f",29,1
"dj1111",1,1,"Dibumba","f",26,1
"dj1111",1,1,"Dibumba","f",16,1
"dj1111",1,1,"Dibumba","f",47,1
"dj1111",1,1,"Dibumba","f",37,1
"dj1111",1,1,"Dibumba","f",6,0
"dj1111",1,1,"Dibumba","f",19,1
"dj1111",1,1,"Dibumba","f",7,0
"dj1111",1,1,"Dibumba","f",4,1
"dj3002",1,1,"Dibumba","f",38,0
"dj3002",1,1,"Dibumba","f",48,0
"dj3002",1,1,"Dibumba","f",22,0
"dj3002",1,1,"Dibumba","f",27,1
"dj3002",1,1,"Dibumba","f",35,0
"dj3002",1,1,"Dibumba","f",1,0
"dj3002",1,1,"Dibumba","f",41,0
"dj3002",1,1,"Dibumba","f",9,1
"dj3002",1,1,"Dibumba","f",6,0
"dj3002",1,1,"Dibumba","f",20,0
"dj3002",1,1,"Dibumba","f",7,0
"dj3002",1,1,"Dibumba","f",3,0
"dj3002",1,1,"Dibumba","f",16,1
"dj3002",1,1,"Dibumba","f",25,0
"dj3002",1,1,"Dibumba","f",30,0
"dj5037",1,1,"Dibumba","m",22,0
"dj5037",1,1,"Dibumba","m",27,1
"dj5037",1,1,"Dibumba","m",30,0
"dj5037",1,1,"Dibumba","m",26,1
"dj5037",1,1,"Dibumba","m",15,0
"dj5037",1,1,"Dibumba","m",3,0
"dj5037",1,1,"Dibumba","m",7,0
"dj5037",1,1,"Dibumba","m",20,0
"dj5037",1,1,"Dibumba","m",6,0
"dj5037",1,1,"Dibumba","m",42,1
"dj5037",1,1,"Dibumba","m",10,0
"dj5037",1,1,"Dibumba","m",48,0
"dj5037",1,1,"Dibumba","m",37,1
"dj5037",1,1,"Dibumba","m",35,0
"dj5037",1,1,"Dibumba","m",1,0
"dj9000",1,1,"Dibumba","m",7,0
"dj9000",1,1,"Dibumba","m",19,1
"dj9000",1,1,"Dibumba","m",6,0
"dj9000",1,1,"Dibumba","m",42,1
"dj9000",1,1,"Dibumba","m",9,1
"dj9000",1,1,"Dibumba","m",2,1
"dj9000",1,1,"Dibumba","m",35,0
"dj9000",1,1,"Dibumba","m",37,1
"dj9000",1,1,"Dibumba","m",28,0
"dj9000",1,1,"Dibumba","m",21,1
"dj9000",1,1,"Dibumba","m",15,0
"dj9000",1,1,"Dibumba","m",3,0
"dj9000",1,1,"Dibumba","m",30,0
"dj9000",1,1,"Dibumba","m",26,1
"dj9000",1,1,"Dibumba","m",47,1
"dj5022",1,1,"Dibumba","m",4,1
"dj5022",1,1,"Dibumba","m",1,0
"dj5022",1,1,"Dibumba","m",16,1
"dj5022",1,1,"Dibumba","m",21,1
"dj5022",1,1,"Dibumba","m",27,1
"dj5022",1,1,"Dibumba","m",38,0
"dj5022",1,1,"Dibumba","m",29,1
"dj5022",1,1,"Dibumba","m",36,1
"dj5022",1,1,"Dibumba","m",10,0
"dj5022",1,1,"Dibumba","m",6,0
"dj5022",1,1,"Dibumba","m",20,0
"dj5022",1,1,"Dibumba","m",7,0
"dj5022",1,1,"Dibumba","m",42,1
"dj5022",1,1,"Dibumba","m",48,0
"dj5022",1,1,"Dibumba","m",26,1
"dj5052",1,1,"Dibumba","m",19,1
"dj5052",1,1,"Dibumba","m",6,0
"dj5052",1,1,"Dibumba","m",4,1
"dj5052",1,1,"Dibumba","m",30,0
"dj5052",1,1,"Dibumba","m",7,0
"dj5052",1,1,"Dibumba","m",42,1
"dj5052",1,1,"Dibumba","m",47,1
"dj5052",1,1,"Dibumba","m",25,0
"dj5052",1,1,"Dibumba","m",1,0
"dj5052",1,1,"Dibumba","m",16,1
"dj5052",1,1,"Dibumba","m",21,1
"dj5052",1,1,"Dibumba","m",28,0
"dj5052",1,1,"Dibumba","m",37,1
"dj5052",1,1,"Dibumba","m",9,1
"dj5052",1,1,"Dibumba","m",35,0
"dj3065",1,1,"Dibumba","m",9,1
"dj3065",1,1,"Dibumba","m",42,1
"dj3065",1,1,"Dibumba","m",48,0
"dj3065",1,1,"Dibumba","m",25,0
"dj3065",1,1,"Dibumba","m",1,0
"dj3065",1,1,"Dibumba","m",20,0
"dj3065",1,1,"Dibumba","m",6,0
"dj3065",1,1,"Dibumba","m",4,1
"dj3065",1,1,"Dibumba","m",29,1
"dj3065",1,1,"Dibumba","m",7,0
"dj3065",1,1,"Dibumba","m",16,1
"dj3065",1,1,"Dibumba","m",22,0
"dj3065",1,1,"Dibumba","m",27,1
"dj3065",1,1,"Dibumba","m",36,1
"dj3065",1,1,"Dibumba","m",37,1
"dj2012",1,1,"Dibumba","m",20,0
"dj2012",1,1,"Dibumba","m",6,0
"dj2012",1,1,"Dibumba","m",3,0
"dj2012",1,1,"Dibumba","m",10,0
"dj2012",1,1,"Dibumba","m",41,0
"dj2012",1,1,"Dibumba","m",47,1
"dj2012",1,1,"Dibumba","m",25,0
"dj2012",1,1,"Dibumba","m",2,1
"dj2012",1,1,"Dibumba","m",16,1
"dj2012",1,1,"Dibumba","m",22,0
"dj2012",1,1,"Dibumba","m",27,1
"dj2012",1,1,"Dibumba","m",36,1
